fecha,dia,Temp_entrada,Temp_ZA,Humedad_entrada,Humedad_ZA,meses,meses_nombre,dias_num,year,monitoring_interval,temp_avg,humi_avg
2020-12-16,miércoles,22,22,25,19,12,Dec,16,2020,interv8,22,22
2020-12-17,jueves,22,23,25,25,12,Dec,17,2020,interv8,22.5,25
2020-12-18,viernes,22,22,25,26,12,Dec,18,2020,interv8,22,25.5
2020-12-19,sábado,NA,NA,NA,NA,12,Dec,19,2020,interv8,NA,NA
2020-12-20,domingo,NA,NA,NA,NA,12,Dec,20,2020,interv8,NA,NA
2020-12-21,lunes,22,22,28,26,12,Dec,21,2020,interv8,22,27
2020-12-22,martes,NA,NA,NA,NA,12,Dec,22,2020,interv8,NA,NA
2020-12-23,miércoles,NA,NA,NA,NA,12,Dec,23,2020,interv8,NA,NA
2020-12-24,jueves,22,22,25,26,12,Dec,24,2020,interv8,22,25.5
2020-12-25,viernes,NA,NA,NA,NA,12,Dec,25,2020,interv8,NA,NA
2020-12-26,sábado,NA,NA,NA,NA,12,Dec,26,2020,interv8,NA,NA
2020-12-27,domingo,NA,NA,NA,NA,12,Dec,27,2020,interv8,NA,NA
2020-12-28,lunes,NA,NA,NA,NA,12,Dec,28,2020,interv8,NA,NA
2020-12-29,martes,22,22,30,32,12,Dec,29,2020,interv8,22,31
2020-12-30,miércoles,22,22,26,25,12,Dec,30,2020,interv8,22,25.5
2020-12-31,jueves,22,22,25,26,12,Dec,31,2020,interv8,22,25.5
2021-01-01,viernes,NA,NA,NA,NA,1,Jan,1,2021,interv8,NA,NA
2021-01-02,sábado,NA,NA,NA,NA,1,Jan,2,2021,interv8,NA,NA
2021-01-03,domingo,NA,NA,NA,NA,1,Jan,3,2021,interv8,NA,NA
2021-01-04,lunes,22,22,28,28,1,Jan,4,2021,interv8,22,28
2021-01-05,martes,22,22,25,25,1,Jan,5,2021,interv8,22,25
2021-01-06,miércoles,NA,NA,NA,25,1,Jan,6,2021,interv8,NA,25
2021-01-07,jueves,22,22,26,26,1,Jan,7,2021,interv8,22,26
2021-01-08,viernes,22,22,25,25,1,Jan,8,2021,interv8,22,25
2021-01-09,sábado,NA,NA,NA,NA,1,Jan,9,2021,interv8,NA,NA
2021-01-10,domingo,NA,NA,NA,NA,1,Jan,10,2021,interv8,NA,NA
2021-01-11,lunes,22,21,26,27,1,Jan,11,2021,interv8,21.5,26.5
2021-01-12,martes,22,23,25,25,1,Jan,12,2021,interv8,22.5,25
2021-01-13,miércoles,22,22,25,28,1,Jan,13,2021,interv8,22,26.5
2021-01-14,jueves,22,22,25,26,1,Jan,14,2021,interv8,22,25.5
2021-01-15,viernes,22,23,25,25,1,Jan,15,2021,interv8,22.5,25
2021-01-16,sábado,NA,NA,NA,NA,1,Jan,16,2021,interv8,NA,NA
2021-01-17,domingo,NA,NA,NA,NA,1,Jan,17,2021,interv8,NA,NA
2021-01-18,lunes,22,22,26,26,1,Jan,18,2021,interv8,22,26
2021-01-19,martes,23,23,25,25,1,Jan,19,2021,interv8,23,25
2021-01-20,miércoles,23,24,25,25,1,Jan,20,2021,interv8,23.5,25
2021-01-21,jueves,22,23,25,25,1,Jan,21,2021,interv8,22.5,25
2021-01-22,viernes,22,23,25,25,1,Jan,22,2021,interv8,22.5,25
2021-01-23,sábado,NA,NA,NA,NA,1,Jan,23,2021,interv9,NA,NA
2021-01-24,domingo,NA,NA,NA,NA,1,Jan,24,2021,interv9,NA,NA
2021-01-25,lunes,23,22,26,27,1,Jan,25,2021,interv9,22.5,26.5
2021-01-26,martes,22,22,23,25,1,Jan,26,2021,interv9,22,24
2021-01-27,miércoles,NA,NA,NA,NA,1,Jan,27,2021,interv9,NA,NA
2021-01-28,jueves,22,22,25,25,1,Jan,28,2021,interv9,22,25
2021-01-29,viernes,22,22,25,25,1,Jan,29,2021,interv9,22,25
2021-01-30,sábado,NA,NA,NA,NA,1,Jan,30,2021,interv9,NA,NA
2021-01-31,domingo,NA,NA,NA,NA,1,Jan,31,2021,interv9,NA,NA
2021-02-01,lunes,22,22,27,29,2,Feb,1,2021,interv9,22,28
2021-02-02,martes,25,25,26,25,2,Feb,2,2021,interv9,25,25.5
2021-02-03,miércoles,23,23,25,25,2,Feb,3,2021,interv9,23,25
2021-02-04,jueves,23,23,25,25,2,Feb,4,2021,interv9,23,25
2021-02-05,viernes,23,22,27,27,2,Feb,5,2021,interv9,22.5,27
2021-02-06,sábado,NA,NA,NA,NA,2,Feb,6,2021,interv9,NA,NA
2021-02-07,domingo,NA,NA,NA,NA,2,Feb,7,2021,interv9,NA,NA
2021-02-08,lunes,23,22,26,25,2,Feb,8,2021,interv9,22.5,25.5
2021-02-09,martes,23,23,29,29,2,Feb,9,2021,interv9,23,29
2021-02-10,miércoles,23,23,25,26,2,Feb,10,2021,interv9,23,25.5
2021-02-11,jueves,23,23,25,25,2,Feb,11,2021,interv9,23,25
2021-02-12,viernes,23,23,25,25,2,Feb,12,2021,interv9,23,25
2021-02-13,sábado,NA,NA,NA,NA,2,Feb,13,2021,interv9,NA,NA
2021-02-14,domingo,NA,NA,NA,NA,2,Feb,14,2021,interv9,NA,NA
2021-02-15,lunes,21,22,31,33,2,Feb,15,2021,interv9,21.5,32
2021-02-16,martes,NA,NA,NA,NA,2,Feb,16,2021,interv9,NA,NA
2021-02-17,miércoles,21,21,27,31,2,Feb,17,2021,interv9,21,29
2021-02-18,jueves,23,23,25,25,2,Feb,18,2021,interv9,23,25
2021-02-19,viernes,23,22,26,26,2,Feb,19,2021,interv9,22.5,26
2021-02-20,sábado,NA,NA,NA,NA,2,Feb,20,2021,interv9,NA,NA
2021-02-21,domingo,NA,NA,NA,NA,2,Feb,21,2021,interv9,NA,NA
2021-02-22,lunes,22,23,47,45,2,Feb,22,2021,interv9,22.5,46
2021-02-23,martes,23,23,33,32,2,Feb,23,2021,interv9,23,32.5
2021-02-24,miércoles,22,23,32,30,2,Feb,24,2021,interv9,22.5,31
2021-02-25,jueves,22,22,32,31,2,Feb,25,2021,interv9,22,31.5
2021-02-26,viernes,22,22,29,28,2,Feb,26,2021,interv9,22,28.5
2021-02-27,sábado,NA,NA,NA,NA,2,Feb,27,2021,interv9,NA,NA
2021-02-28,domingo,NA,NA,NA,NA,2,Feb,28,2021,interv9,NA,NA
2021-03-01,lunes,22,22,38,38,3,Mar,1,2021,interv9,22,38
2021-03-02,martes,23,22,33,37,3,Mar,2,2021,interv9,22.5,35
2021-03-03,miércoles,23,22,31,33,3,Mar,3,2021,interv9,22.5,32
2021-03-04,jueves,NA,NA,NA,NA,3,Mar,4,2021,interv9,NA,NA
2021-03-05,viernes,23,22,33,35,3,Mar,5,2021,interv9,22.5,34
2021-03-06,sábado,NA,NA,NA,NA,3,Mar,6,2021,interv9,NA,NA
2021-03-07,domingo,NA,NA,NA,NA,3,Mar,7,2021,interv9,NA,NA
2021-03-08,lunes,22,22,44,45,3,Mar,8,2021,interv9,22,44.5
2021-03-09,martes,23,22,33,35,3,Mar,9,2021,interv9,22.5,34
2021-03-10,miércoles,23,22,33,33,3,Mar,10,2021,interv9,22.5,33
2021-03-11,jueves,23,23,30,27,3,Mar,11,2021,interv9,23,28.5
2021-03-12,viernes,23,23,30,28,3,Mar,12,2021,interv9,23,29
2021-03-13,sábado,NA,NA,NA,NA,3,Mar,13,2021,interv9,NA,NA
2021-03-14,domingo,NA,NA,NA,NA,3,Mar,14,2021,interv9,NA,NA
2021-03-15,lunes,22,23,35,37,3,Mar,15,2021,interv9,22.5,36
2021-03-16,martes,23,23,30,30,3,Mar,16,2021,interv9,23,30
2021-03-17,miércoles,22,23,32,28,3,Mar,17,2021,interv9,22.5,30
2021-03-18,jueves,22,23,34,30,3,Mar,18,2021,interv9,22.5,32
2021-03-19,viernes,22,23,33,32,3,Mar,19,2021,interv9,22.5,32.5
2021-03-20,sábado,NA,NA,NA,NA,3,Mar,20,2021,interv9,NA,NA
2021-03-21,domingo,NA,NA,NA,NA,3,Mar,21,2021,interv9,NA,NA
2021-03-22,lunes,22,23,36,36,3,Mar,22,2021,interv9,22.5,36
2021-03-23,martes,22,22,29,29,3,Mar,23,2021,interv9,22,29
2021-03-24,miércoles,22,22,28,26,3,Mar,24,2021,interv9,22,27
2021-03-25,jueves,22,23,31,26,3,Mar,25,2021,interv9,22.5,28.5
2021-03-26,viernes,22,23,29,26,3,Mar,26,2021,interv9,22.5,27.5
2021-03-27,sábado,NA,NA,NA,NA,3,Mar,27,2021,interv9,NA,NA
2021-03-28,domingo,NA,NA,NA,NA,3,Mar,28,2021,interv9,NA,NA
2021-03-29,lunes,23,22,39,45,3,Mar,29,2021,interv9,22.5,42
2021-03-30,martes,22,22,38,38,3,Mar,30,2021,interv9,22,38
2021-03-31,miércoles,22,23,40,38,3,Mar,31,2021,interv9,22.5,39
2021-04-01,jueves,23,23,37,38,4,Apr,1,2021,interv9,23,37.5
2021-04-02,viernes,NA,NA,NA,NA,4,Apr,2,2021,interv9,NA,NA
2021-04-03,sábado,23,21,31,35,4,Apr,3,2021,interv9,22,33
2021-04-04,domingo,NA,NA,NA,NA,4,Apr,4,2021,interv9,NA,NA
2021-04-05,lunes,23,22,30,31,4,Apr,5,2021,interv9,22.5,30.5
2021-04-06,martes,22,23,28,26,4,Apr,6,2021,interv9,22.5,27
2021-04-07,miércoles,22,23,28,26,4,Apr,7,2021,interv9,22.5,27
2021-04-08,jueves,22,23,27,26,4,Apr,8,2021,interv9,22.5,26.5
2021-04-09,viernes,22,23,28,26,4,Apr,9,2021,interv9,22.5,27
2021-04-10,sábado,NA,NA,NA,NA,4,Apr,10,2021,interv9,NA,NA
2021-04-11,domingo,NA,NA,NA,NA,4,Apr,11,2021,interv9,NA,NA
2021-04-12,lunes,23,22,32,32,4,Apr,12,2021,interv9,22.5,32
2021-04-13,martes,22,23,30,27,4,Apr,13,2021,interv9,22.5,28.5
2021-04-14,miércoles,22,23,28,25,4,Apr,14,2021,interv9,22.5,26.5
2021-04-15,jueves,22,23,28,26,4,Apr,15,2021,interv9,22.5,27
2021-04-16,viernes,23,22,29,29,4,Apr,16,2021,interv9,22.5,29
2021-04-17,sábado,22,22,28,28,4,Apr,17,2021,interv9,22,28
2021-04-18,domingo,NA,NA,NA,NA,4,Apr,18,2021,interv9,NA,NA
2021-04-19,lunes,22,22,30,29,4,Apr,19,2021,interv9,22,29.5
2021-04-20,martes,22,23,29,26,4,Apr,20,2021,interv9,22.5,27.5
2021-04-21,miércoles,22,23,29,27,4,Apr,21,2021,interv9,22.5,28
2021-04-22,jueves,22,23,28,26,4,Apr,22,2021,interv9,22.5,27
2021-04-23,viernes,22,23,27,25,4,Apr,23,2021,interv9,22.5,26
